"Sichinava_n" "Sichinava_p" "Voloshin_n" "Voloshin_p"
"стивена" 0 0 0.0387296669248644 0
"стиле" 0 0 0.0387296669248644 0
"стилизация" 0 0 0.0387296669248644 0
"стилистической" 0 0 0.0387296669248644 0
"стихийный" 0.0423908435777872 0 0 0
"столетия" 0 0.0401767778224186 0 0
"сторона" 0 0 0 0.0434782608695652
"стороне" 0 0.0401767778224186 0 0
"сторонними" 0 0 0.0387296669248644 0
"стоять" 0 0 0 0.0434782608695652
"стоящими" 0 0.0401767778224186 0 0
"стразами" 0 0.0401767778224186 0 0
"страна" 0 0.0401767778224186 0 0
"стране" 0 0.0401767778224186 0 0
"странными" 0 0 0.0387296669248644 0
"странствуя" 0 0.0401767778224186 0 0
"страстно" 0.0423908435777872 0 0 0
"страсть" 0 0.0401767778224186 0 0
"страхами" 0 0 0 0.0434782608695652
"страшилка" 0 0 0.0387296669248644 0
"страшного" 0 0 0.0387296669248644 0
"строительного" 0 0 0 0.0434782608695652
"строится" 0 0.0401767778224186 0 0
"стройных" 0 0.0401767778224186 0 0
"строк" 0 0.0401767778224186 0 0
"стронг" 0.0423908435777872 0 0 0
"структуры" 0 0 0 0.0434782608695652
"студент" 0 0 0.0387296669248644 0
"стула" 0 0 0 0.0434782608695652
"ступает" 0 0 0 0.0434782608695652
"стыд" 0 0.0401767778224186 0 0
"стычки" 0.0423908435777872 0 0 0
"стюардессу" 0 0 0.0387296669248644 0
"су" 0 0 0 0.0434782608695652
"сугубо" 0 0 0 0.0434782608695652
"судьба" 0 0 0.0387296669248644 0
"судьбах" 0.0423908435777872 0 0 0
"судя" 0.0423908435777872 0 0 0
"суетливая" 0 0.0401767778224186 0 0
"сумасбродная" 0 0.0401767778224186 0 0
"сумбурна" 0.0423908435777872 0 0 0
"сумбурном" 0.0423908435777872 0 0 0
"сумку" 0.0423908435777872 0 0 0
"супергероев" 0.0423908435777872 0 0 0
"супергерой" 0.0423908435777872 0 0 0
"супергеройское" 0.0423908435777872 0 0 0
"суперспособностями" 0.0423908435777872 0 0 0
"супругов" 0 0 0 0.0434782608695652
"суровый" 0 0 0 0.0434782608695652
"сутенером" 0 0.0401767778224186 0 0
"сутки" 0 0.0401767778224186 0 0
"суть" 0 0 0 0.0434782608695652
"суше" 0 0 0 0.0434782608695652
"сущность" 0 0 0.0387296669248644 0
"схеме" 0.0423908435777872 0 0 0
"сходить" 0 0 0.0387296669248644 0
"сходке" 0 0 0 0.0434782608695652
"схожести" 0 0 0 0.0434782608695652
"схожие" 0 0 0 0.0434782608695652
"сценарием" 0 0.0401767778224186 0 0
"сценарий" 0 0 0.0387296669248644 0
"сценаристы" 0 0 0.0387296669248644 0
"сценарно" 0 0 0 0.0434782608695652
"сценарных" 0 0.0401767778224186 0 0
"счёт" 0 0 0 0.0434782608695652
"счёты" 0 0 0.0387296669248644 0
"считываемого" 0 0.0401767778224186 0 0
"сшивает" 0 0.0401767778224186 0 0
"съемками" 0 0.0401767778224186 0 0
"съехались" 0 0.0401767778224186 0 0
"сыгравшего" 0 0.0401767778224186 0 0
"сыгравшие" 0 0.0401767778224186 0 0
"сыграла" 0 0.0401767778224186 0 0
"сыгран" 0 0.0401767778224186 0 0
"сын" 0 0.0401767778224186 0 0
"сыну" 0 0.0401767778224186 0 0
"сэфди" 0 0.0401767778224186 0 0
"сюда" 0 0.0401767778224186 0 0
"сюжете" 0.0423908435777872 0 0 0
"сюжетно" 0 0 0.0387296669248644 0
"сюжетный" 0 0 0.0387296669248644 0
"сюжетных" 0 0 0.0387296669248644 0
"сюжетов" 0 0 0.0387296669248644 0
"сюжеты" 0 0 0.0387296669248644 0
"сюрпризы" 0.0423908435777872 0 0 0
"та" 0.0423908435777872 0 0 0
"табаско" 0 0.0401767778224186 0 0
"таддеусом" 0.0423908435777872 0 0 0
"таиланд" 0 0 0 0.0434782608695652
"таиланда" 0 0.0401767778224186 0 0
"таинственности" 0.0423908435777872 0 0 0
"таинственность" 0.0423908435777872 0 0 0
"таинственный" 0.0423908435777872 0 0 0
"тайна" 0 0 0 0.0434782608695652
"тайны" 0 0 0 0.0434782608695652
"таки" 0 0 0.0387296669248644 0
"такового" 0 0.0401767778224186 0 0
"таком" 0.0423908435777872 0 0 0
"таксистку" 0 0.0401767778224186 0 0
"таноса" 0.0423908435777872 0 0 0
"таносоподобной" 0.0423908435777872 0 0 0
"таня" 0 0.0401767778224186 0 0
"таормина" 0 0.0401767778224186 0 0
"таормину" 0 0.0401767778224186 0 0
"тарик" 0 0 0 0.0434782608695652
"татуина" 0.0423908435777872 0 0 0
"тауфик" 0 0 0 0.0434782608695652
"таша" 0 0 0 0.0434782608695652
"творчества" 0 0 0 0.0434782608695652
"творчестве" 0 0 0.0387296669248644 0
"творчество" 0 0 0.0387296669248644 0
"театр" 0 0.0401767778224186 0 0
"театре" 0 0.0401767778224186 0 0
"теле" 0 0 0 0.0434782608695652
"телеверсии" 0.0423908435777872 0 0 0
"телевидении" 0.0423908435777872 0 0 0
"телемаху" 0 0.0401767778224186 0 0
"телепортации" 0 0 0.0387296669248644 0
"тема" 0 0 0 0.0434782608695652
"тематика" 0 0 0.0387296669248644 0
"темах" 0 0.0401767778224186 0 0
"темницы" 0.0423908435777872 0 0 0
"темные" 0 0.0401767778224186 0 0
"тенденций" 0 0.0401767778224186 0 0
"тенденция" 0.0423908435777872 0 0 0
"теней" 0 0.0401767778224186 0 0
"тео" 0 0.0401767778224186 0 0
"теорию" 0 0.0401767778224186 0 0
"теплее" 0.0423908435777872 0 0 0
"тёплым" 0 0 0 0.0434782608695652
"теракт" 0 0 0 0.0434782608695652
"терзающих" 0 0.0401767778224186 0 0
"термина" 0 0.0401767778224186 0 0
"тесея" 0 0.0401767778224186 0 0
"техасская" 0 0 0.0387296669248644 0
"технического" 0.0423908435777872 0 0 0
"течением" 0.0423908435777872 0 0 0
"типичный" 0 0.0401767778224186 0 0
"типичным" 0.0423908435777872 0 0 0
"типы" 0 0 0 0.0434782608695652
"тихо" 0 0 0.0387296669248644 0
"тихого" 0 0 0 0.0434782608695652
"товарищей" 0 0 0.0387296669248644 0
"товаров" 0 0 0.0387296669248644 0
"токио" 0 0 0.0387296669248644 0
"тома" 0 0.0401767778224186 0 0
"томная" 0 0 0.0387296669248644 0
"томным" 0 0.0401767778224186 0 0
"тона" 0 0.0401767778224186 0 0
"тональности" 0.0423908435777872 0 0 0
"тоннами" 0 0 0.0387296669248644 0
"топорно" 0 0 0.0387296669248644 0
"торговцами" 0 0 0 0.0434782608695652
"торговцев" 0 0 0 0.0434782608695652
"торонто" 0 0 0.0387296669248644 0
"точки" 0 0 0.0387296669248644 0
"точности" 0 0.0401767778224186 0 0
"трагическом" 0 0.0401767778224186 0 0
"трагичная" 0 0 0 0.0434782608695652
"традиции" 0 0 0 0.0434782608695652
"традиционного" 0 0 0 0.0434782608695652
"традиционной" 0 0 0 0.0434782608695652
"традиционный" 0 0 0 0.0434782608695652
"трансильвании" 0 0 0 0.0434782608695652
"трассу" 0 0 0 0.0434782608695652
"требовала" 0 0.0401767778224186 0 0
"трейлера" 0.0423908435777872 0 0 0
"трекер" 0.0423908435777872 0 0 0
"треугольник" 0 0 0.0387296669248644 0
"трех" 0.0423908435777872 0 0 0
"триггеров" 0 0 0 0.0434782608695652
"трико" 0.0423908435777872 0 0 0
"триллером" 0 0 0 0.0434782608695652
"тринадцати" 0 0.0401767778224186 0 0
"тройная" 0.0423908435777872 0 0 0
"тройной" 0.0423908435777872 0 0 0
"трудная" 0 0 0 0.0434782608695652
"труднее" 0 0 0 0.0434782608695652
"трудность" 0 0 0 0.0434782608695652
"трупов" 0 0 0.0387296669248644 0
"трухина" 0 0.0401767778224186 0 0
"ту" 0 0 0.0387296669248644 0
"туман" 0 0 0.0387296669248644 0
"туманность" 0.0423908435777872 0 0 0
"тупит" 0 0 0.0387296669248644 0
"тускнеет" 0.0423908435777872 0 0 0
"тхамлуанг" 0 0.0401767778224186 0 0
"тхамлуанга" 0 0.0401767778224186 0 0
"тхамлуангнангнон" 0 0.0401767778224186 0 0
"тхамлуангу" 0 0.0401767778224186 0 0
"ты" 0 0.0401767778224186 0 0
"тыкнуть" 0 0 0.0387296669248644 0
"тысячелетия" 0 0.0401767778224186 0 0
"тьме" 0.0423908435777872 0 0 0
"тюнингованных" 0 0 0 0.0434782608695652
"тюрьму" 0 0 0.0387296669248644 0
"тяги" 0.0423908435777872 0 0 0
"тяжело" 0 0 0.0387296669248644 0
"тяжелым" 0 0.0401767778224186 0 0
"тяжелых" 0.0423908435777872 0 0 0
"тянет" 0 0 0 0.0434782608695652
"тянущие" 0 0 0 0.0434782608695652
"уайтом" 0 0.0401767778224186 0 0
"уайту" 0 0.0401767778224186 0 0
"убедителен" 0 0 0.0387296669248644 0
"убедительно" 0 0 0 0.0434782608695652
"убежишь" 0 0 0.0387296669248644 0
"убивает" 0 0 0.0387296669248644 0
"убивать" 0 0 0.0387296669248644 0
"убийства" 0 0 0.0387296669248644 0
"убийстве" 0.0423908435777872 0 0 0
"убил" 0 0 0 0.0434782608695652
"убили" 0 0 0 0.0434782608695652
"убрав" 0 0 0 0.0434782608695652
"увидим" 0 0 0 0.0434782608695652
"увлекала" 0 0 0.0387296669248644 0
"увлекательно" 0 0 0 0.0434782608695652
"увлечены" 0 0.0401767778224186 0 0
"увлечь" 0 0 0 0.0434782608695652
"угощают" 0.0423908435777872 0 0 0
"угрожать" 0 0 0 0.0434782608695652
"угрожающими" 0 0 0.0387296669248644 0
"угроза" 0 0 0 0.0434782608695652
"удавалось" 0 0.0401767778224186 0 0
"удалили" 0 0 0.0387296669248644 0
"удачи" 0 0.0401767778224186 0 0
"удерживают" 0.0423908435777872 0 0 0
"удивительно" 0 0.0401767778224186 0 0
"удивительным" 0 0 0.0387296669248644 0
"удивление" 0 0.0401767778224186 0 0
"удивлению" 0 0.0401767778224186 0 0
"удобном" 0 0 0.0387296669248644 0
"удобоваримый" 0 0 0.0387296669248644 0
"удовлетворит" 0 0 0.0387296669248644 0
"удостоилось" 0 0.0401767778224186 0 0
"удручает" 0.0423908435777872 0 0 0
"уехать" 0 0 0 0.0434782608695652
"ужас" 0 0 0.0387296669248644 0
"уживаются" 0 0 0.0387296669248644 0
"узнавшая" 0.0423908435777872 0 0 0
"узнаем" 0.0423908435777872 0 0 0
"узнает" 0 0 0 0.0434782608695652
"узнали" 0.0423908435777872 0 0 0
"узнать" 0 0 0.0387296669248644 0
"уидона" 0.0423908435777872 0 0 0
"уика" 0 0 0 0.0434782608695652
"уилл" 0 0.0401767778224186 0 0
"уиллиам" 0 0.0401767778224186 0 0
"уинтерботтому" 0 0 0.0387296669248644 0
"украденную" 0 0 0 0.0434782608695652
"украшает" 0 0 0.0387296669248644 0
"улисса" 0 0.0401767778224186 0 0
"улице" 0 0 0.0387296669248644 0
"уличных" 0 0 0 0.0434782608695652
"уловимой" 0 0 0 0.0434782608695652
"уложить" 0 0 0.0387296669248644 0
"улучшились" 0 0 0.0387296669248644 0
"улучшить" 0.0423908435777872 0 0 0
"ультранасилием" 0 0 0.0387296669248644 0
"умалчивающей" 0.0423908435777872 0 0 0
"умаляет" 0 0.0401767778224186 0 0
"умело" 0 0 0 0.0434782608695652
"уменьшил" 0.0423908435777872 0 0 0
"уместная" 0 0 0.0387296669248644 0
"уместнее" 0 0 0 0.0434782608695652
"уместности" 0 0 0.0387296669248644 0
"уместные" 0.0423908435777872 0 0 0
"умом" 0 0 0.0387296669248644 0
"уникальным" 0 0 0 0.0434782608695652
"уничтожить" 0.0423908435777872 0 0 0
"унылое" 0 0 0.0387296669248644 0
"упирается" 0 0 0 0.0434782608695652
"упомянутая" 0 0 0 0.0434782608695652
"упомянутый" 0 0.0401767778224186 0 0
"управлению" 0 0 0.0387296669248644 0
"управляемой" 0.0423908435777872 0 0 0
"управлять" 0 0 0.0387296669248644 0
"упрощённом" 0 0 0 0.0434782608695652
"урну" 0.0423908435777872 0 0 0
"усиления" 0 0.0401767778224186 0 0
"усилиям" 0 0.0401767778224186 0 0
"условиях" 0 0 0.0387296669248644 0
"условному" 0 0 0 0.0434782608695652
"условный" 0 0 0.0387296669248644 0
"усложняется" 0 0 0 0.0434782608695652
"успевает" 0.0423908435777872 0 0 0
"успела" 0.0423908435777872 0 0 0
"успехи" 0 0 0 0.0434782608695652
"успешен" 0 0.0401767778224186 0 0
"успешна" 0 0 0.0387296669248644 0
"успешности" 0 0 0.0387296669248644 0
"успеют" 0 0.0401767778224186 0 0
"установка" 0.0423908435777872 0 0 0
"устах" 0 0.0401767778224186 0 0
"устоять" 0 0 0 0.0434782608695652
"устройство" 0.0423908435777872 0 0 0
"уступает" 0 0 0 0.0434782608695652
"утвердилась" 0.0423908435777872 0 0 0
"утешение" 0 0 0.0387296669248644 0
"утихающая" 0 0 0.0387296669248644 0
"утратил" 0 0.0401767778224186 0 0
"утяжелять" 0 0.0401767778224186 0 0
"уходит" 0 0.0401767778224186 0 0
"уходя" 0.0423908435777872 0 0 0
"уходят" 0 0.0401767778224186 0 0
"участник" 0 0 0 0.0434782608695652
"участником" 0 0.0401767778224186 0 0
"учащенного" 0 0.0401767778224186 0 0
"ученая" 0.0423908435777872 0 0 0
"ученой" 0.0423908435777872 0 0 0
"ученый" 0 0 0 0.0434782608695652
"учёный" 0 0 0 0.0434782608695652
"учёным" 0 0 0.0387296669248644 0
"учесть" 0.0423908435777872 0 0 0
"учил" 0 0 0.0387296669248644 0
"учит" 0 0.0401767778224186 0 0
"ушёл" 0 0 0.0387296669248644 0
"уэст" 0 0 0 0.0434782608695652
"уютного" 0 0 0 0.0434782608695652
"уютным" 0 0 0 0.0434782608695652
"ф" 0 0.0401767778224186 0 0
"фабрик" 0 0 0.0387296669248644 0
"фабриках" 0 0 0.0387296669248644 0
"фабрике" 0.0423908435777872 0 0 0
"фаерболов" 0 0 0.0387296669248644 0
"фаз" 0.0423908435777872 0 0 0
"файзиева" 0 0 0.0387296669248644 0
"факте" 0 0.0401767778224186 0 0
"фактов" 0 0.0401767778224186 0 0
"фамилию" 0 0 0.0387296669248644 0
"фамилия" 0 0.0401767778224186 0 0
"фанаты" 0.0423908435777872 0 0 0
"фармацевтические" 0 0 0 0.0434782608695652
"фаррелл" 0 0.0401767778224186 0 0
"фарреллом" 0 0.0401767778224186 0 0
